1.07816 , 0.339486 , 0.338749 , 0.340222 , 0.000736268 , 0.00147291
1.08216 , 0.338125 , 0.337389 , 0.338861 , 0.000736046 , 0.00147246
1.08617 , 0.33677 , 0.336034 , 0.337506 , 0.000735814 , 0.00147199
1.09018 , 0.33542 , 0.334684 , 0.336156 , 0.000735572 , 0.0014715
1.09419 , 0.334076 , 0.33334 , 0.334811 , 0.00073532 , 0.00147099
1.0982 , 0.332737 , 0.332002 , 0.333472 , 0.000735059 , 0.00147046
1.1022 , 0.331403 , 0.330668 , 0.332138 , 0.000734788 , 0.00146992
1.10621 , 0.330075 , 0.32934 , 0.33081 , 0.000734507 , 0.00146935
1.11022 , 0.328752 , 0.328018 , 0.329486 , 0.000734216 , 0.00146876
1.11423 , 0.327434 , 0.3267 , 0.328168 , 0.000733917 , 0.00146815
1.11824 , 0.326122 , 0.325388 , 0.326856 , 0.000733607 , 0.00146753
1.12224 , 0.324815 , 0.324081 , 0.325548 , 0.000733289 , 0.00146689
1.12625 , 0.323513 , 0.32278 , 0.324246 , 0.000732961 , 0.00146623
1.13026 , 0.322216 , 0.321484 , 0.322949 , 0.000732624 , 0.00146555
1.13427 , 0.320925 , 0.320192 , 0.321657 , 0.000732279 , 0.00146485
1.13828 , 0.319639 , 0.318907 , 0.320371 , 0.000731924 , 0.00146413
1.14228 , 0.318358 , 0.317626 , 0.319089 , 0.00073156 , 0.0014634
1.14629 , 0.317082 , 0.31635 , 0.317813 , 0.000731187 , 0.00146265
1.1503 , 0.315811 , 0.31508 , 0.316542 , 0.000730806 , 0.00146188
1.15431 , 0.314545 , 0.313814 , 0.315275 , 0.000730416 , 0.00146109
1.15832 , 0.313284 , 0.312554 , 0.314014 , 0.000730018 , 0.00146029
1.16232 , 0.312029 , 0.311299 , 0.312758 , 0.00072961 , 0.00145947
1.16633 , 0.310778 , 0.310049 , 0.311507 , 0.000729195 , 0.00145863
1.17034 , 0.309532 , 0.308803 , 0.310261 , 0.000728771 , 0.00145778
1.17435 , 0.308292 , 0.307563 , 0.30902 , 0.000728339 , 0.00145691
1.17836 , 0.307056 , 0.306328 , 0.307784 , 0.000727898 , 0.00145602
1.18236 , 0.305826 , 0.305098 , 0.306553 , 0.00072745 , 0.00145512
1.18637 , 0.3046 , 0.303873 , 0.305327 , 0.000726993 , 0.0014542
1.19038 , 0.303379 , 0.302652 , 0.304105 , 0.000726528 , 0.00145326
1.19439 , 0.302163 , 0.301437 , 0.302889 , 0.000726056 , 0.00145231
1.1984 , 0.300952 , 0.300226 , 0.301677 , 0.000725575 , 0.00145135
1.2024 , 0.299746 , 0.29902 , 0.300471 , 0.000725087 , 0.00145036
1.20641 , 0.298544 , 0.29782 , 0.299269 , 0.000724591 , 0.00144937
1.21042 , 0.297348 , 0.296623 , 0.298072 , 0.000724088 , 0.00144835
1.21443 , 0.296156 , 0.295432 , 0.29688 , 0.000723576 , 0.00144732
1.21844 , 0.294969 , 0.294246 , 0.295692 , 0.000723058 , 0.00144628
1.22244 , 0.293787 , 0.293064 , 0.294509 , 0.000722531 , 0.00144522
1.22645 , 0.292609 , 0.291887 , 0.293331 , 0.000721998 , 0.00144415
1.23046 , 0.291436 , 0.290715 , 0.292158 , 0.000721457 , 0.00144306
1.23447 , 0.290268 , 0.289547 , 0.290989 , 0.000720909 , 0.00144196
1.23848 , 0.289105 , 0.288384 , 0.289825 , 0.000720354 , 0.00144084
1.24248 , 0.287946 , 0.287226 , 0.288666 , 0.000719791 , 0.00143971
1.24649 , 0.286792 , 0.286073 , 0.287511 , 0.000719222 , 0.00143857
1.2505 , 0.285643 , 0.284924 , 0.286361 , 0.000718645 , 0.00143741
1.25451 , 0.284498 , 0.28378 , 0.285216 , 0.000718062 , 0.00143624
1.25852 , 0.283358 , 0.28264 , 0.284075 , 0.000717472 , 0.00143505
1.26253 , 0.282222 , 0.281505 , 0.282939 , 0.000716875 , 0.00143385
1.26653 , 0.281091 , 0.280374 , 0.281807 , 0.000716271 , 0.00143264
1.27054 , 0.279964 , 0.279248 , 0.28068 , 0.000715661 , 0.00143141
1.27455 , 0.278842 , 0.278127 , 0.279557 , 0.000715044 , 0.00143017
1.27856 , 0.277724 , 0.27701 , 0.278439 , 0.000714421 , 0.00142892
1.28257 , 0.276611 , 0.275897 , 0.277325 , 0.000713791 , 0.00142765
1.28657 , 0.275503 , 0.274789 , 0.276216 , 0.000713154 , 0.00142637
1.29058 , 0.274398 , 0.273686 , 0.275111 , 0.000712512 , 0.00142508
1.29459 , 0.273299 , 0.272587 , 0.27401 , 0.000711863 , 0.00142378
1.2986 , 0.272203 , 0.271492 , 0.272914 , 0.000711207 , 0.00142246
1.30261 , 0.271112 , 0.270402 , 0.271823 , 0.000710546 , 0.00142113
1.30661 , 0.270026 , 0.269316 , 0.270735 , 0.000709878 , 0.00141979
1.31062 , 0.268943 , 0.268234 , 0.269652 , 0.000709205 , 0.00141844
1.31463 , 0.267865 , 0.267157 , 0.268574 , 0.000708525 , 0.00141708
1.31864 , 0.266792 , 0.266084 , 0.2675 , 0.00070784 , 0.0014157
1.32265 , 0.265722 , 0.265015 , 0.26643 , 0.000707149 , 0.00141431
1.32665 , 0.264657 , 0.263951 , 0.265364 , 0.000706451 , 0.00141291
